0.17782794100389226	481861.6932085243
0.19952623149688786	451508.93282423465
0.223872113856834	421634.32880304096
0.25118864315095796	392379.9828433425
0.2818382931264455	363859.4336480904
0.31622776601683794	336202.5839555809
0.3548133892335753	309587.1586204309
0.39810717055349737	283752.49618417234
0.44668359215096304	259137.58708771528
0.5011872336272726	235789.2632898412
0.5623413251903491	213746.30582632506
0.630957344480193	193042.83746859166
0.707945784384138	173712.07917149272
0.7943282347242813	155547.13003613258
0.8912509381337459	138758.22003877198
1.0	123310.1008357541
1.1220184543019631	109167.91538174512
1.2589254117941675	96279.71839853817
1.412537544622754	84573.1049594707
1.584893192461114	73929.57475143086
1.7782794100389228	64386.37385560535
1.9952623149688788	55854.68159228657
2.23872113856834	48260.41433841732
2.5118864315095792	41534.745392496974
2.8183829312644546	35607.925298205955
3.1622776601683795	30393.412355019238
3.5481338923357533	25834.772923839693
3.9810717055349736	21875.458673988036
4.46683592150963	18449.7833877432
5.011872336272725	15497.9143275947
5.623413251903491	12971.731010383117
6.309573444801931	10812.048089882599
7.07945784384138	8973.223395446448
7.943282347242814	7418.282143724715
8.91250938133746	6110.376833574539
10.0	5015.3629653633225
11.220184543019636	4102.854156342928
12.589254117941675	3341.436864927518
14.12537544622754	2710.386721961857
15.848931924611135	2193.403440011225
17.78279410038923	1770.2168201782356
19.952623149688797	1424.2768587438845
22.3872113856834	1144.6704887760636
25.118864315095795	916.2610132270645
28.183829312644537	734.1784666924976
31.622776601683793	588.594516536492
35.48133892335755	472.08770527821616
39.810717055349734	379.3271973409625
44.6683592150963	306.4771327872646
50.11872336272722	249.3530795028601
56.23413251903491	204.08718805950375
63.09573444801933	168.75305289605464
70.79457843841381	141.63501244526853
79.43282347242814	121.07107096103368
89.12509381337455	105.4390362729959
100.0	93.5036019537701
112.20184543019636	84.17510480097893
125.89254117941672	76.79774882255646
141.25375446227545	71.12401569864852
158.48931924611134	66.93792145992155
177.8279410038923	63.80781256663092
199.526231496888	62.20368926290631
223.87211385683395	61.703105169813696
251.188643150958	62.07130226599649
281.83829312644536	63.22764370936416
316.22776601683796	65.2840285082801
354.8133892335755	68.60076105168116
398.1071705534972	74.35127246626783
446.68359215096314	82.64829373045556
501.18723362727224	94.73268023203599
562.341325190349	111.84635902649478
630.9573444801932	140.94393741248652
707.9457843841379	192.44154281046752
794.3282347242815	323.09420527391234
891.2509381337455	1276.7313610975884
1000.0	13346.238579196544
