   1000     -7.4        0.000129    0.000019    0.000074    0.000129   0.000018   0.000074   0.000130   0.000020   0.000075   0.015482    0.015605    0.015549    0.016716    0.003772    0.003291    0.003451    0.004188    0.002839    0.003289    0.015510    0.000122   0.004440    0.000190   0.000190     0.000190      0          0          0
   1000     -7.35       0.000153    0.000022    0.000087    0.000152   0.000022   0.000087   0.000154   0.000023   0.000089   0.018262    0.018371    0.018420    0.019726    0.004460    0.003891    0.004080    0.004943    0.003347    0.003879    0.018280    0.000143   0.005253    0.000224   0.000224     0.000224      0          0          0
   1000     -7.3        0.000180    0.000026    0.000103    0.000180   0.000026   0.000103   0.000181   0.000027   0.000104   0.021487    0.021588    0.021643    0.023221    0.005259    0.004590    0.004813    0.005842    0.003964    0.004590    0.021521    0.000169   0.006197    0.000264   0.000264     0.000264      0          0          0
   1000     -7.25       0.000213    0.000031    0.000122    0.000212   0.000030   0.000121   0.000214   0.000032   0.000123   0.025353    0.025353    0.025492    0.027259    0.006188    0.005403    0.005665    0.006883    0.004679    0.005414    0.025306    0.000200   0.007297    0.000312   0.000312     0.000312      0          0          0
   1000     -7.2        0.000252    0.000037    0.000144    0.000251   0.000036   0.000143   0.000253   0.000038   0.000145   0.029851    0.029767    0.029987    0.032021    0.007272    0.006352    0.006659    0.008096    0.005511    0.006373    0.029772    0.000237   0.008586    0.000369   0.000369     0.000369      0          0          0
   1000     -7.15       0.000297    0.000043    0.000170    0.000296   0.000042   0.000169   0.000299   0.000045   0.000172   0.035078    0.034961    0.035207    0.037629    0.008540    0.007466    0.007824    0.009502    0.006477    0.007485    0.034981    0.000281   0.010096    0.000435   0.000435     0.000435      0          0          0
   1000     -7.1        0.000351    0.000051    0.000201    0.000349   0.000049   0.000199   0.000353   0.000053   0.000203   0.041183    0.041089    0.041279    0.044171    0.010021    0.008773    0.009189    0.011128    0.007595    0.008773    0.040955    0.000332   0.011862    0.000514   0.000513     0.000514      0          0          0
   1000     -7.05       0.000413    0.000060    0.000237    0.000411   0.000058   0.000235   0.000415   0.000062   0.000239   0.048202    0.048301    0.048318    0.051774    0.011741    0.010286    0.010771    0.013032    0.008905    0.010281    0.047794    0.000391   0.013946    0.000604   0.000604     0.000604      0          0          0
   1000     -7.         0.000486    0.000071    0.000279    0.000483   0.000068   0.000276   0.000489   0.000073   0.000281   0.056459    0.056396    0.056598    0.060536    0.013732    0.012051    0.012612    0.015238    0.010439    0.012039    0.055915    0.000461   0.016343    0.000709   0.000709     0.000709      0          0          0
   1000     -6.95       0.000571    0.000083    0.000327    0.000567   0.000080   0.000324   0.000573   0.000085   0.000329   0.065836    0.065722    0.065990    0.070579    0.016042    0.014095    0.014744    0.017796    0.012212    0.014073    0.065296    0.000542   0.019138    0.000833   0.000833     0.000833      0          0          0
   1000     -6.9        0.000670    0.000098    0.000384    0.000666   0.000094   0.000380   0.000671   0.000099   0.000385   0.076630    0.076531    0.076750    0.082137    0.018705    0.016450    0.017201    0.020763    0.014265    0.016431    0.076041    0.000638   0.022357    0.000977   0.000977     0.000977      0          0          0
   1000     -6.85       0.000785    0.000114    0.000449    0.000780   0.000109   0.000445   0.000786   0.000116   0.000451   0.089045    0.089007    0.089157    0.095455    0.021754    0.019149    0.020017    0.024181    0.016635    0.019150    0.088355    0.000749   0.026057    0.001144   0.001144     0.001144      0          0          0
   1000     -6.8        0.000918    0.000133    0.000526    0.000912   0.000128   0.000520   0.000919   0.000135   0.000527   0.103220    0.103273    0.103460    0.110781    0.025232    0.022239    0.023237    0.028091    0.019363    0.022272    0.102467    0.000879   0.030321    0.001337   0.001337     0.001337      0          0          0
   1000     -6.75       0.001074    0.000157    0.000615    0.001066   0.000149   0.000608   0.001076   0.000159   0.000617   0.119356    0.119427    0.119783    0.128358    0.029225    0.025796    0.026939    0.032570    0.022514    0.025866    0.118435    0.001031   0.035253    0.001559   0.001558     0.001559      0          0          0
   1000     -6.7        0.001253    0.000183    0.000718    0.001243   0.000173   0.000708   0.001258   0.000188   0.000723   0.137560    0.137463    0.138119    0.148076    0.033731    0.029818    0.031122    0.037598    0.026054    0.029902    0.136492    0.001206   0.040862    0.001816   0.001815     0.001816      0          0          0
   1000     -6.65       0.001458    0.000214    0.000836    0.001445   0.000201   0.000823   0.001463   0.000219   0.000841   0.158006    0.157714    0.158529    0.170305    0.038814    0.034374    0.035854    0.043262    0.030062    0.034462    0.156840    0.001407   0.047237    0.002110   0.002110     0.002111      0          0          0
   1000     -6.6        0.001691    0.000248    0.000969    0.001676   0.000233   0.000954   0.001696   0.000253   0.000975   0.180998    0.180495    0.181299    0.195311    0.044503    0.039505    0.041171    0.049643    0.034610    0.039621    0.179538    0.001640   0.054464    0.002448   0.002447     0.002448      0          0          0
   1000     -6.55       0.001956    0.000286    0.001121    0.001939   0.000269   0.001104   0.001962   0.000291   0.001126   0.206558    0.206000    0.206670    0.223094    0.050858    0.045267    0.047130    0.056798    0.039748    0.045432    0.204756    0.001908   0.062625    0.002832   0.002832     0.002832      0          0          0
   1000     -6.5        0.002259    0.000328    0.001293    0.002240   0.000309   0.001275   0.002265   0.000334   0.001300   0.234616    0.234278    0.234772    0.253665    0.057944    0.051717    0.053793    0.064765    0.045510    0.051928    0.232691    0.002216   0.071807    0.003269   0.003268     0.003269      0          0          0
   1000     -6.45       0.002603    0.000377    0.001490    0.002581   0.000355   0.001468   0.002609   0.000383   0.001496   0.265433    0.265250    0.265545    0.287631    0.065777    0.058894    0.061189    0.073564    0.051945    0.059151    0.263383    0.002570   0.082124    0.003763   0.003762     0.003763      0          0          0
   1000     -6.4        0.002989    0.000431    0.001710    0.002965   0.000407   0.001686   0.002997   0.000439   0.001718   0.298857    0.298735    0.299243    0.324143    0.074324    0.066784    0.069298    0.083203    0.059100    0.067134    0.296543    0.002973   0.093583    0.004317   0.004316     0.004317      0          0          0
   1000     -6.35       0.003422    0.000491    0.001957    0.003395   0.000464   0.001929   0.003430   0.000499   0.001964   0.334827    0.334793    0.335273    0.363678    0.083684    0.075470    0.078208    0.093763    0.067012    0.075929    0.332212    0.003429   0.106310    0.004937   0.004936     0.004938      0          0          0
   1000     -6.3        0.003906    0.000558    0.002232    0.003875   0.000527   0.002201   0.003914   0.000566   0.002240   0.373231    0.373287    0.373631    0.406049    0.093826    0.084966    0.087919    0.105249    0.075746    0.085580    0.370240    0.003944   0.120469    0.005628   0.005627     0.005629      0          0          0
   1000     -6.25       0.004445    0.000633    0.002539    0.004409   0.000597   0.002503   0.004455   0.000643   0.002549   0.414083    0.414249    0.414472    0.451264    0.104782    0.095334    0.098484    0.117685    0.085367    0.096140    0.410626    0.004526   0.136173    0.006395   0.006394     0.006396      0          0          0
   1000     -6.2        0.005044    0.000716    0.002880    0.005002   0.000674   0.002838   0.005057   0.000729   0.002893   0.457407    0.457643    0.457863    0.499343    0.116614    0.106645    0.109968    0.131123    0.095946    0.107672    0.453466    0.005182   0.153505    0.007242   0.007241     0.007244      0          0          0
